O2Mix_ID,Protocol_ID,Lot_ID,DateTime,FlowRate_sccm,Pressure_psi,O2_Purity_%,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
O2M01225,PRT001,LOT102,8/29/25 14:00,143,36.4,98.2,25.1,Open,Success,OP101,GMC02,Stable
O2M01226,PRT001,LOT100,8/29/25 14:05,107,35.9,99.5,23.3,Closed,Fail,OP101,GMC03,Leak detected
O2M01227,PRT003,LOT100,8/29/25 14:10,139,34.9,99.2,23,Closed,Success,OP101,GMC03,Leak detected
O2M01228,PRT001,LOT102,8/29/25 14:15,130,36.2,98.9,25.3,Closed,Success,OP101,GMC01,Stable
O2M01229,PRT003,LOT100,8/29/25 14:20,150,34.7,98.9,26.8,Closed,Success,OP103,GMC02,Stable
O2M01230,PRT003,LOT102,8/29/25 14:25,135,35.7,100,25.9,Open,Success,OP101,GMC03,Stable
O2M01231,PRT001,LOT100,8/29/25 14:30,121,36.7,99.2,25.3,Closed,Success,OP101,GMC02,Check supply
O2M01232,PRT002,LOT102,8/29/25 14:35,124,36,98.9,25.6,Open,Success,OP102,GMC03,Leak detected
O2M01233,PRT002,LOT100,8/29/25 14:40,106,35.5,99.7,24.1,Closed,Success,OP101,GMC02,Flow error
O2M01234,PRT002,LOT100,8/29/25 14:45,140,36.2,98.3,24.4,Closed,Success,OP101,GMC03,Stable
O2M01235,PRT001,LOT102,8/29/25 14:50,130,36.8,98.4,25.1,Closed,Success,OP102,GMC02,Check supply
O2M01236,PRT003,LOT102,8/29/25 14:55,113,35.7,98.6,23,Closed,Success,OP102,GMC03,Stable
O2M01237,PRT002,LOT100,8/29/25 15:00,132,36.7,99.4,26.1,Closed,Success,OP103,GMC02,Stable
O2M01238,PRT002,LOT102,8/29/25 15:05,139,34.7,99.7,24.9,Closed,Success,OP101,GMC01,Check supply
O2M01239,PRT003,LOT101,8/29/25 15:10,148,34.5,99.5,23.7,Closed,Success,OP101,GMC01,Check supply
O2M01240,PRT003,LOT100,8/29/25 15:15,116,36.8,99.2,23.7,Open,Success,OP103,GMC02,Stable
O2M01241,PRT003,LOT101,8/29/25 15:20,100,35.3,99.8,23.6,Open,Success,OP103,GMC01,Flow error
O2M01242,PRT002,LOT101,8/29/25 15:25,111,36.9,99.9,23.2,Closed,Success,OP103,GMC03,Check supply
O2M01243,PRT003,LOT102,8/29/25 15:30,114,36.5,98.2,25.3,Closed,Success,OP101,GMC03,Stable
O2M01244,PRT002,LOT100,8/29/25 15:35,149,36.8,99.8,26.9,Open,Success,OP103,GMC02,Check supply
O2M01245,PRT002,LOT101,8/29/25 15:40,112,36.3,98.7,26.2,Closed,Success,OP103,GMC02,Flow error
O2M01246,PRT003,LOT101,8/29/25 15:45,114,35.8,98.1,26.4,Closed,Success,OP103,GMC01,Check supply
O2M01247,PRT002,LOT101,8/29/25 15:50,112,36,98.8,26.9,Open,Success,OP103,GMC02,Flow error
O2M01248,PRT002,LOT100,8/29/25 15:55,135,36,99.4,26.8,Closed,Success,OP101,GMC03,Stable
O2M01249,PRT002,LOT102,8/29/25 16:00,110,34,99.6,26.3,Closed,Success,OP102,GMC03,Flow error
O2M01250,PRT001,LOT102,8/29/25 16:05,146,35.3,99.8,23.3,Open,Fail,OP101,GMC03,Check supply
O2M01251,PRT001,LOT100,8/29/25 16:10,142,34.5,99.3,25.2,Open,Success,OP102,GMC03,Leak detected
O2M01252,PRT001,LOT101,8/29/25 16:15,135,36.6,98,25.8,Open,Success,OP103,GMC02,Flow error
O2M01253,PRT003,LOT100,8/29/25 16:20,123,36.9,98.5,25.4,Open,Success,OP103,GMC02,Check supply
O2M01254,PRT003,LOT100,8/29/25 16:25,137,34.2,99.5,25.7,Open,Success,OP103,GMC01,Leak detected
O2M01255,PRT001,LOT102,8/29/25 16:30,116,34.4,99.1,26.6,Closed,Success,OP103,GMC02,Flow error
O2M01256,PRT002,LOT100,8/29/25 16:35,121,36,99.3,26.9,Open,Success,OP103,GMC03,Leak detected
O2M01257,PRT002,LOT100,8/29/25 16:40,128,36.1,99.2,25.7,Open,Success,OP103,GMC02,Leak detected
O2M01258,PRT001,LOT102,8/29/25 16:45,146,35.8,99.8,26.8,Closed,Success,OP101,GMC02,Flow error
O2M01259,PRT003,LOT101,8/29/25 16:50,134,35.4,98.9,25.2,Closed,Success,OP102,GMC03,Flow error
O2M01260,PRT003,LOT101,8/29/25 16:55,128,34.6,98.5,27,Closed,Success,OP102,GMC02,Leak detected
O2M01261,PRT003,LOT100,8/29/25 17:00,132,35.3,98.4,25.8,Closed,Success,OP101,GMC03,Stable
O2M01262,PRT003,LOT101,8/29/25 17:05,112,34.3,98,23.7,Closed,Success,OP103,GMC01,Flow error
O2M01263,PRT003,LOT100,8/29/25 17:10,107,34.1,99.8,25.8,Closed,Success,OP102,GMC01,Check supply
O2M01264,PRT003,LOT102,8/29/25 17:15,115,36.4,99.6,26.6,Open,Success,OP103,GMC02,Check supply
O2M01265,PRT002,LOT100,8/29/25 17:20,110,34.2,98.9,23.5,Open,Success,OP103,GMC03,Check supply
O2M01266,PRT001,LOT100,8/29/25 17:25,106,34.8,99.9,23.2,Closed,Success,OP103,GMC02,Leak detected
O2M01267,PRT002,LOT100,8/29/25 17:30,130,35.1,99.3,26.2,Closed,Success,OP102,GMC03,Stable
O2M01268,PRT001,LOT102,8/29/25 17:35,139,35.6,98.6,25,Closed,Success,OP101,GMC01,Flow error
O2M01269,PRT002,LOT101,8/29/25 17:40,134,35.9,99.5,24.2,Open,Success,OP101,GMC02,Stable
O2M01270,PRT003,LOT101,8/29/25 17:45,131,34.7,98,26.4,Closed,Fail,OP101,GMC01,Leak detected
O2M01271,PRT001,LOT101,8/29/25 17:50,122,36.1,99.6,26.3,Open,Success,OP101,GMC03,Leak detected
O2M01272,PRT002,LOT101,8/29/25 17:55,112,34.1,99.6,26.7,Open,Success,OP103,GMC02,Stable
O2M01273,PRT001,LOT101,8/29/25 18:00,143,36.4,98.9,26.1,Closed,Success,OP101,GMC02,Check supply
O2M01274,PRT002,LOT100,8/29/25 18:05,107,34.8,98.1,25.4,Closed,Success,OP102,GMC01,Check supply
O2M01275,PRT003,LOT100,8/29/25 18:10,136,35,99.8,25.9,Closed,Success,OP102,GMC01,Check supply
O2M01276,PRT002,LOT102,8/29/25 18:15,118,34.9,99.9,27,Open,Success,OP103,GMC03,Leak detected
O2M01277,PRT001,LOT102,8/29/25 18:20,124,35,98.9,23.2,Open,Success,OP102,GMC01,Flow error
O2M01278,PRT003,LOT100,8/29/25 18:25,145,35.2,99.4,25.4,Closed,Success,OP101,GMC01,Check supply
O2M01279,PRT002,LOT100,8/29/25 18:30,115,34.9,99.4,24.1,Closed,Success,OP101,GMC03,Flow error
O2M01280,PRT002,LOT101,8/29/25 18:35,110,35.7,98.6,26.4,Open,Success,OP101,GMC03,Check supply
O2M01281,PRT003,LOT101,8/29/25 18:40,131,35.5,99.9,25.8,Closed,Success,OP103,GMC02,Leak detected
O2M01282,PRT002,LOT101,8/29/25 18:45,137,35.9,98.2,25.5,Closed,Success,OP103,GMC03,Stable
O2M01283,PRT002,LOT100,8/29/25 18:50,148,35.4,99.7,25.8,Closed,Success,OP102,GMC01,Flow error
O2M01284,PRT003,LOT100,8/29/25 18:55,136,35.2,98.9,25.9,Open,Success,OP103,GMC01,Leak detected
O2M01285,PRT002,LOT102,8/29/25 19:00,128,35.8,99,23.1,Open,Success,OP101,GMC03,Leak detected
O2M01286,PRT002,LOT100,8/29/25 19:05,117,35.1,99.8,23.2,Open,Fail,OP103,GMC03,Leak detected
O2M01287,PRT003,LOT101,8/29/25 19:10,103,35.1,98.5,26.6,Open,Success,OP101,GMC02,Stable
O2M01288,PRT002,LOT101,8/29/25 19:15,104,34.9,98.4,25,Open,Success,OP102,GMC02,Flow error
O2M01289,PRT002,LOT102,8/29/25 19:20,145,34.2,98.2,26.4,Closed,Success,OP102,GMC02,Flow error
O2M01290,PRT002,LOT101,8/29/25 19:25,124,35,99.3,24.8,Open,Success,OP102,GMC02,Stable
O2M01291,PRT001,LOT102,8/29/25 19:30,105,35.6,98.6,23.7,Open,Success,OP103,GMC01,Flow error
O2M01292,PRT001,LOT100,8/29/25 19:35,100,36.9,99.6,23.9,Open,Success,OP102,GMC02,Flow error
O2M01293,PRT002,LOT102,8/29/25 19:40,128,34.7,98,26.1,Open,Success,OP102,GMC03,Flow error
O2M01294,PRT002,LOT100,8/29/25 19:45,135,35.8,98.3,26.2,Closed,Success,OP101,GMC02,Flow error
O2M01295,PRT001,LOT100,8/29/25 19:50,118,35.2,98.9,25.1,Closed,Success,OP103,GMC03,Flow error
O2M01296,PRT003,LOT102,8/29/25 19:55,142,34.1,98.9,23.2,Closed,Success,OP102,GMC03,Stable
O2M01297,PRT003,LOT100,8/29/25 20:00,108,35,99.9,26.5,Open,Success,OP103,GMC03,Leak detected
O2M01298,PRT001,LOT100,8/29/25 20:05,120,34.2,98.3,26.1,Open,Success,OP103,GMC01,Flow error
O2M01299,PRT003,LOT102,8/29/25 20:10,145,36.4,100,24.5,Open,Success,OP103,GMC01,Check supply
O2M01300,PRT002,LOT101,8/29/25 20:15,138,34.7,99.1,25.1,Open,Success,OP102,GMC02,Leak detected
O2M01301,PRT001,LOT101,8/29/25 20:20,120,35.1,99.5,26.8,Open,Success,OP102,GMC01,Check supply
O2M01302,PRT001,LOT100,8/29/25 20:25,119,34.7,99.9,24.2,Closed,Success,OP102,GMC02,Check supply
O2M01303,PRT001,LOT102,8/29/25 20:30,100,35.6,98.5,25.1,Closed,Success,OP103,GMC01,Stable
O2M01304,PRT002,LOT100,8/29/25 20:35,124,34.5,99.2,24.6,Closed,Success,OP101,GMC01,Check supply
O2M01305,PRT003,LOT100,8/29/25 20:40,133,36.6,98.7,24.2,Closed,Success,OP101,GMC03,Check supply
O2M01306,PRT003,LOT101,8/29/25 20:45,117,36.9,98.5,23.3,Open,Success,OP103,GMC02,Check supply
O2M01307,PRT001,LOT102,8/29/25 20:50,116,36.8,99.4,25.6,Open,Success,OP102,GMC02,Check supply
O2M01308,PRT002,LOT102,8/29/25 20:55,136,34.9,99.5,24.5,Open,Success,OP103,GMC02,Check supply
O2M01309,PRT001,LOT101,8/29/25 21:00,112,34.6,98.8,26.5,Open,Success,OP102,GMC03,Stable
O2M01310,PRT003,LOT101,8/29/25 21:05,131,36.2,99.4,24.3,Closed,Success,OP102,GMC02,Flow error
O2M01311,PRT002,LOT101,8/29/25 21:10,135,34.6,98.6,25.2,Open,Success,OP102,GMC03,Check supply
O2M01312,PRT002,LOT102,8/29/25 21:15,136,36.8,98.3,25.5,Closed,Success,OP103,GMC01,Flow error
O2M01313,PRT001,LOT102,8/29/25 21:20,126,34.5,99.6,26.5,Open,Success,OP103,GMC03,Check supply
O2M01314,PRT001,LOT102,8/29/25 21:25,122,36,99.3,23,Open,Success,OP102,GMC03,Check supply
O2M01315,PRT001,LOT100,8/29/25 21:30,138,34.3,98.1,23.3,Closed,Success,OP103,GMC03,Flow error
O2M01316,PRT002,LOT102,8/29/25 21:35,134,35.9,98.2,24.8,Closed,Success,OP103,GMC02,Flow error
O2M01317,PRT002,LOT102,8/29/25 21:40,105,36.3,98.3,24.5,Closed,Success,OP101,GMC02,Check supply
O2M01318,PRT002,LOT100,8/29/25 21:45,132,35.2,99.4,26.9,Open,Success,OP103,GMC03,Check supply
O2M01319,PRT003,LOT101,8/29/25 21:50,110,36.2,99.7,26,Open,Success,OP101,GMC02,Flow error
O2M01320,PRT001,LOT100,8/29/25 21:55,110,34.5,98.4,25.4,Closed,Success,OP101,GMC01,Stable
O2M01321,PRT003,LOT101,8/29/25 22:00,118,35.4,98.5,23.9,Closed,Success,OP102,GMC02,Check supply
O2M01322,PRT001,LOT101,8/29/25 22:05,120,35,99.4,24.8,Closed,Success,OP102,GMC03,Check supply
O2M01323,PRT001,LOT100,8/29/25 22:10,148,36.4,99.3,26.8,Closed,Success,OP101,GMC02,Leak detected
O2M01324,PRT002,LOT102,8/29/25 22:15,113,35.5,98.9,23.4,Open,Success,OP101,GMC03,Leak detected
O2M01325,PRT003,LOT101,8/29/25 22:20,129,34.1,99.4,24.4,Open,Success,OP102,GMC02,Leak detected
O2M01326,PRT002,LOT102,8/29/25 22:25,117,36.2,99.8,25.2,Open,Success,OP102,GMC01,Flow error
O2M01327,PRT002,LOT102,8/29/25 22:30,134,36.2,99.9,25.2,Open,Success,OP103,GMC03,Flow error
O2M01328,PRT002,LOT101,8/29/25 22:35,102,35.8,99.7,23.1,Closed,Success,OP101,GMC01,Stable
O2M01329,PRT003,LOT101,8/29/25 22:40,102,35.1,99.1,25.1,Closed,Success,OP102,GMC03,Check supply
O2M01330,PRT003,LOT101,8/29/25 22:45,104,34.1,98.9,25.7,Closed,Success,OP103,GMC03,Check supply
O2M01331,PRT002,LOT100,8/29/25 22:50,109,35.7,98.2,25.8,Open,Success,OP101,GMC01,Flow error
O2M01332,PRT001,LOT102,8/29/25 22:55,123,34.4,98.8,24.1,Closed,Success,OP103,GMC02,Flow error
O2M01333,PRT002,LOT102,8/29/25 23:00,129,36.4,98.9,26,Open,Success,OP101,GMC01,Flow error
O2M01334,PRT001,LOT102,8/29/25 23:05,117,34.5,98.9,23.5,Open,Success,OP102,GMC01,Leak detected
O2M01335,PRT002,LOT101,8/29/25 23:10,129,36.6,98.7,26.6,Open,Success,OP103,GMC01,Leak detected
O2M01336,PRT002,LOT100,8/29/25 23:15,108,35.5,99.3,25.5,Closed,Fail,OP103,GMC03,Check supply
O2M01337,PRT003,LOT101,8/29/25 23:20,138,37,99,24.8,Open,Success,OP101,GMC01,Leak detected
O2M01338,PRT001,LOT100,8/29/25 23:25,145,35.7,98.9,24.5,Open,Success,OP103,GMC01,Check supply
O2M01339,PRT003,LOT100,8/29/25 23:30,107,36.7,99.1,25.5,Open,Success,OP101,GMC03,Flow error
O2M01340,PRT002,LOT100,8/29/25 23:35,116,34.1,98.9,26.8,Open,Success,OP101,GMC02,Stable
O2M01341,PRT001,LOT101,8/29/25 23:40,145,35.8,99.7,24.9,Open,Success,OP103,GMC03,Leak detected
O2M01342,PRT001,LOT101,8/29/25 23:45,122,35.7,99,25.2,Open,Success,OP102,GMC03,Stable
O2M01343,PRT001,LOT101,8/29/25 23:50,112,34.4,98.4,25.4,Closed,Fail,OP103,GMC03,Leak detected
O2M01344,PRT003,LOT100,8/29/25 23:55,145,34.8,98.1,25,Closed,Success,OP103,GMC02,Leak detected
O2M01345,PRT003,LOT102,8/30/25 0:00,123,35.4,99.9,26.2,Closed,Success,OP103,GMC01,Check supply
O2M01346,PRT003,LOT102,8/30/25 0:05,131,34.8,99.1,23.9,Closed,Success,OP103,GMC02,Stable
O2M01347,PRT002,LOT102,8/30/25 0:10,102,34.2,99.1,25.9,Open,Success,OP103,GMC01,Leak detected
O2M01348,PRT002,LOT100,8/30/25 0:15,106,34.7,98.1,25,Open,Success,OP101,GMC01,Stable
O2M01349,PRT002,LOT100,8/30/25 0:20,147,36.1,98.6,23.3,Open,Success,OP102,GMC02,Leak detected
O2M01350,PRT002,LOT102,8/30/25 0:25,129,34.9,98,24.1,Closed,Fail,OP101,GMC03,Stable
O2M01351,PRT003,LOT102,8/30/25 0:30,147,34,98.7,25.3,Closed,Success,OP101,GMC01,Flow error
O2M01352,PRT001,LOT102,8/30/25 0:35,120,35,99.3,23.7,Open,Success,OP103,GMC02,Check supply
O2M01353,PRT001,LOT100,8/30/25 0:40,148,35.4,98.3,24,Open,Success,OP103,GMC01,Leak detected
O2M01354,PRT002,LOT101,8/30/25 0:45,139,36.8,98.3,25.2,Open,Success,OP101,GMC03,Check supply
O2M01355,PRT001,LOT101,8/30/25 0:50,142,34.8,99.2,26.6,Closed,Success,OP101,GMC03,Flow error
O2M01356,PRT002,LOT100,8/30/25 0:55,149,36.9,99.5,26.7,Closed,Success,OP101,GMC01,Stable
O2M01357,PRT003,LOT101,8/30/25 1:00,136,36.1,99.3,25.1,Closed,Success,OP101,GMC01,Flow error
O2M01358,PRT003,LOT101,8/30/25 1:05,100,36.7,98.6,26.8,Closed,Success,OP103,GMC01,Check supply
O2M01359,PRT002,LOT101,8/30/25 1:10,128,34.4,98.8,25.9,Open,Success,OP103,GMC02,Stable
O2M01360,PRT001,LOT100,8/30/25 1:15,148,34.3,99.9,24.2,Closed,Success,OP102,GMC01,Flow error
O2M01361,PRT002,LOT102,8/30/25 1:20,115,35.1,100,26.8,Open,Success,OP101,GMC03,Check supply
O2M01362,PRT001,LOT100,8/30/25 1:25,124,35.6,99.2,24.6,Open,Success,OP103,GMC03,Check supply
O2M01363,PRT001,LOT102,8/30/25 1:30,119,34.7,98.9,23.7,Closed,Success,OP101,GMC03,Check supply
O2M01364,PRT003,LOT100,8/30/25 1:35,117,35.7,98.9,25.8,Open,Success,OP102,GMC02,Check supply
O2M01365,PRT003,LOT102,8/30/25 1:40,148,36.9,99.7,24.5,Closed,Success,OP103,GMC01,Flow error
O2M01366,PRT003,LOT101,8/30/25 1:45,113,34.5,98.5,24.7,Closed,Success,OP101,GMC02,Leak detected
O2M01367,PRT003,LOT101,8/30/25 1:50,146,36.1,98.1,24.4,Open,Success,OP103,GMC01,Leak detected
O2M01368,PRT001,LOT101,8/30/25 1:55,112,36.2,98.6,24.8,Closed,Success,OP101,GMC03,Stable
O2M01369,PRT003,LOT100,8/30/25 2:00,140,35.1,98.7,26.1,Closed,Success,OP103,GMC01,Check supply
O2M01370,PRT003,LOT102,8/30/25 2:05,141,36.9,99.8,25.6,Open,Fail,OP102,GMC02,Leak detected
O2M01371,PRT002,LOT101,8/30/25 2:10,135,34.1,98.9,25.6,Closed,Success,OP102,GMC03,Stable
O2M01372,PRT002,LOT101,8/30/25 2:15,108,34.6,98.9,26.6,Open,Success,OP103,GMC03,Check supply
O2M01373,PRT001,LOT102,8/30/25 2:20,113,36.9,99.4,26.1,Open,Success,OP101,GMC02,Flow error
O2M01374,PRT003,LOT102,8/30/25 2:25,114,36.3,99.6,24.2,Closed,Success,OP103,GMC02,Leak detected
O2M01375,PRT003,LOT102,8/30/25 2:30,133,34.2,99.8,26,Open,Success,OP101,GMC03,Stable
O2M01376,PRT003,LOT102,8/30/25 2:35,140,34.3,98.7,24,Open,Success,OP102,GMC02,Check supply
O2M01377,PRT003,LOT102,8/30/25 2:40,106,36.6,99.7,24.6,Closed,Success,OP103,GMC01,Flow error
O2M01378,PRT003,LOT101,8/30/25 2:45,136,34.5,99.1,24.1,Open,Success,OP102,GMC02,Check supply
O2M01379,PRT003,LOT102,8/30/25 2:50,114,34.5,99.8,26.8,Open,Success,OP102,GMC01,Flow error
O2M01380,PRT002,LOT100,8/30/25 2:55,101,34.9,98.5,24.3,Closed,Success,OP103,GMC01,Leak detected
O2M01381,PRT003,LOT102,8/30/25 3:00,117,36,98.9,26.3,Closed,Success,OP102,GMC02,Check supply
O2M01382,PRT001,LOT101,8/30/25 3:05,118,35.7,98.5,25.6,Closed,Success,OP101,GMC01,Flow error
O2M01383,PRT002,LOT100,8/30/25 3:10,146,36.4,99.8,24.9,Open,Success,OP102,GMC01,Stable
O2M01384,PRT002,LOT100,8/30/25 3:15,103,36.1,99.9,24.4,Closed,Success,OP103,GMC01,Stable
O2M01385,PRT003,LOT100,8/30/25 3:20,104,36.4,98.7,24.4,Open,Success,OP101,GMC02,Leak detected
O2M01386,PRT003,LOT102,8/30/25 3:25,124,35.6,99.9,23.9,Open,Success,OP103,GMC01,Flow error
O2M01387,PRT003,LOT101,8/30/25 3:30,118,35.6,98.8,26.2,Closed,Success,OP103,GMC03,Leak detected
O2M01388,PRT003,LOT102,8/30/25 3:35,113,36.7,99.7,23,Closed,Success,OP102,GMC02,Flow error
O2M01389,PRT002,LOT101,8/30/25 3:40,149,36,99.3,23.4,Closed,Success,OP103,GMC01,Check supply
O2M01390,PRT001,LOT100,8/30/25 3:45,110,34.6,98.9,24.6,Closed,Success,OP102,GMC01,Flow error
O2M01391,PRT003,LOT101,8/30/25 3:50,140,34.2,98.4,24.4,Open,Success,OP101,GMC02,Check supply
O2M01392,PRT002,LOT100,8/30/25 3:55,110,36.7,99,23.7,Open,Success,OP102,GMC01,Check supply
O2M01393,PRT003,LOT102,8/30/25 4:00,110,35.2,98.5,24.9,Closed,Success,OP103,GMC02,Stable
O2M01394,PRT003,LOT101,8/30/25 4:05,109,35.5,98.9,24.7,Closed,Success,OP103,GMC03,Flow error
O2M01395,PRT001,LOT101,8/30/25 4:10,117,36.5,99.8,25.2,Open,Success,OP101,GMC01,Flow error
O2M01396,PRT001,LOT101,8/30/25 4:15,122,35.2,98.5,26.5,Closed,Success,OP101,GMC03,Check supply
O2M01397,PRT001,LOT100,8/30/25 4:20,120,36.1,98.6,26,Closed,Success,OP102,GMC03,Check supply
O2M01398,PRT002,LOT101,8/30/25 4:25,136,35,99.7,25.9,Closed,Success,OP101,GMC01,Stable
O2M01399,PRT002,LOT100,8/30/25 4:30,130,37,99.9,23.2,Closed,Fail,OP102,GMC02,Stable
O2M01400,PRT003,LOT101,8/30/25 4:35,133,36.8,99.6,23.1,Closed,Success,OP101,GMC01,Flow error
O2M01401,PRT003,LOT102,8/30/25 4:40,123,36.6,98.8,24.5,Closed,Success,OP103,GMC03,Stable
O2M01402,PRT001,LOT101,8/30/25 4:45,130,34.6,98.2,26.8,Open,Success,OP101,GMC01,Stable
O2M01403,PRT002,LOT102,8/30/25 4:50,130,35.3,99.4,23.6,Closed,Success,OP101,GMC02,Stable
O2M01404,PRT002,LOT102,8/30/25 4:55,119,35.1,99.7,23.7,Open,Success,OP102,GMC02,Check supply
O2M01405,PRT002,LOT101,8/30/25 5:00,120,37,98,25.9,Open,Success,OP102,GMC02,Leak detected
O2M01406,PRT002,LOT101,8/30/25 5:05,126,35.5,98.7,26.8,Closed,Success,OP101,GMC01,Stable
O2M01407,PRT003,LOT102,8/30/25 5:10,116,36.8,99.7,24,Open,Success,OP102,GMC01,Flow error
O2M01408,PRT003,LOT101,8/30/25 5:15,102,36.1,98.8,24.9,Closed,Success,OP103,GMC03,Leak detected
O2M01409,PRT001,LOT100,8/30/25 5:20,113,35.7,99.7,24.8,Closed,Success,OP101,GMC03,Stable
O2M01410,PRT002,LOT101,8/30/25 5:25,134,34.5,99.3,25.5,Open,Success,OP101,GMC03,Leak detected
O2M01411,PRT003,LOT100,8/30/25 5:30,104,35.9,98.6,23.4,Open,Success,OP101,GMC02,Flow error
O2M01412,PRT001,LOT100,8/30/25 5:35,137,34.7,99.2,23.2,Open,Success,OP101,GMC01,Check supply
O2M01413,PRT003,LOT101,8/30/25 5:40,109,34.1,99.3,25.7,Closed,Success,OP102,GMC03,Flow error
O2M01414,PRT003,LOT100,8/30/25 5:45,103,36.3,98.2,24.8,Open,Success,OP103,GMC02,Check supply
O2M01415,PRT003,LOT101,8/30/25 5:50,112,35.6,99.1,26.2,Closed,Success,OP102,GMC03,Leak detected
O2M01416,PRT003,LOT100,8/30/25 5:55,134,37,98.2,24.3,Open,Success,OP102,GMC02,Leak detected
O2M01417,PRT002,LOT102,8/30/25 6:00,132,34.9,98.5,24.4,Open,Success,OP103,GMC02,Stable
O2M01418,PRT002,LOT100,8/30/25 6:05,140,34.7,99.3,26.5,Open,Success,OP101,GMC03,Check supply
O2M01419,PRT001,LOT101,8/30/25 6:10,122,36.8,99.6,23.9,Closed,Success,OP103,GMC01,Stable
O2M01420,PRT001,LOT102,8/30/25 6:15,106,35.1,98,24.3,Open,Success,OP102,GMC03,Check supply
O2M01421,PRT001,LOT102,8/30/25 6:20,109,34.3,98.9,26.1,Open,Success,OP102,GMC01,Leak detected
O2M01422,PRT003,LOT102,8/30/25 6:25,137,34.1,100,26.5,Closed,Success,OP102,GMC03,Leak detected
O2M01423,PRT002,LOT102,8/30/25 6:30,139,34.4,98,24.8,Closed,Fail,OP102,GMC03,Flow error
O2M01424,PRT001,LOT101,8/30/25 6:35,142,34.8,99.3,26.6,Open,Success,OP102,GMC03,Leak detected
O2M01425,PRT002,LOT100,8/30/25 6:40,119,35.9,99.4,23,Open,Success,OP103,GMC01,Flow error
O2M01426,PRT001,LOT101,8/30/25 6:45,114,34.9,99.6,26,Closed,Fail,OP101,GMC02,Check supply
O2M01427,PRT003,LOT101,8/30/25 6:50,106,34,99.1,27,Closed,Success,OP102,GMC02,Leak detected
O2M01428,PRT001,LOT101,8/30/25 6:55,116,36.7,99.4,24.3,Closed,Success,OP101,GMC01,Check supply
O2M01429,PRT001,LOT102,8/30/25 7:00,118,36.5,98.5,24.9,Closed,Success,OP103,GMC01,Flow error
O2M01430,PRT003,LOT102,8/30/25 7:05,135,34.7,99.1,26.6,Open,Success,OP102,GMC02,Leak detected
O2M01431,PRT002,LOT102,8/30/25 7:10,144,34.4,99.4,24.2,Closed,Success,OP103,GMC02,Leak detected
O2M01432,PRT003,LOT101,8/30/25 7:15,113,35.2,98.7,26.7,Closed,Success,OP101,GMC02,Leak detected
O2M01433,PRT003,LOT102,8/30/25 7:20,118,35.1,99.8,26.5,Open,Fail,OP101,GMC01,Check supply
O2M01434,PRT002,LOT101,8/30/25 7:25,132,34.2,99.4,25.1,Closed,Success,OP103,GMC02,Stable
O2M01435,PRT003,LOT102,8/30/25 7:30,135,34.5,99.9,23.4,Open,Success,OP101,GMC03,Check supply
O2M01436,PRT001,LOT101,8/30/25 7:35,144,36.2,99.4,24,Open,Success,OP103,GMC02,Stable
O2M01437,PRT003,LOT102,8/30/25 7:40,150,35.4,98.2,24.5,Open,Success,OP103,GMC03,Check supply
O2M01438,PRT002,LOT101,8/30/25 7:45,135,35.1,98.7,23.7,Open,Success,OP103,GMC01,Flow error
O2M01439,PRT001,LOT100,8/30/25 7:50,148,36.5,99.6,25.1,Open,Success,OP102,GMC01,Check supply
O2M01440,PRT002,LOT100,8/30/25 7:55,119,36.4,99.2,25.1,Open,Success,OP102,GMC02,Flow error
O2M01441,PRT001,LOT102,8/30/25 8:00,108,36.3,98.6,23.8,Closed,Success,OP101,GMC03,Leak detected
O2M01442,PRT001,LOT101,8/30/25 8:05,103,34.7,99.7,24,Closed,Success,OP102,GMC02,Check supply
O2M01443,PRT002,LOT101,8/30/25 8:10,108,36.7,99.2,23.2,Open,Success,OP102,GMC02,Stable
O2M01444,PRT003,LOT101,8/30/25 8:15,119,35.3,98.7,23.1,Closed,Success,OP102,GMC03,Check supply
O2M01445,PRT003,LOT101,8/30/25 8:20,122,35.9,99.8,26.6,Closed,Success,OP102,GMC01,Flow error
O2M01446,PRT002,LOT101,8/30/25 8:25,113,35.7,99.2,26.9,Open,Success,OP102,GMC03,Flow error
O2M01447,PRT002,LOT102,8/30/25 8:30,106,36.4,99.1,23.1,Closed,Success,OP103,GMC03,Leak detected
O2M01448,PRT001,LOT102,8/30/25 8:35,148,34.6,98,23.6,Open,Success,OP101,GMC03,Leak detected
O2M01449,PRT003,LOT100,8/30/25 8:40,118,35.3,99.3,26.8,Open,Success,OP103,GMC03,Stable
O2M01450,PRT003,LOT101,8/30/25 8:45,142,35.5,99.1,25.4,Closed,Fail,OP101,GMC02,Flow error
O2M01451,PRT003,LOT102,8/30/25 8:50,122,34.8,99.9,25.2,Open,Success,OP103,GMC03,Check supply
O2M01452,PRT001,LOT100,8/30/25 8:55,101,36.1,98.3,24.4,Open,Fail,OP103,GMC02,Leak detected
O2M01453,PRT002,LOT100,8/30/25 9:00,120,35,99.7,26.4,Open,Success,OP102,GMC02,Stable
O2M01454,PRT001,LOT101,8/30/25 9:05,131,34.5,98.5,26.2,Open,Success,OP102,GMC01,Stable
O2M01455,PRT001,LOT101,8/30/25 9:10,133,35.9,98.8,23.2,Closed,Success,OP101,GMC02,Leak detected
