Cure_ID,Protocol_ID,Lot_ID,Lens_ID,Cavity_ID,DateTime,Precure_Duration_min,RTD1_Temp_C,RTD2_Temp_C,PID_Heater_Setpoint_C,PID_Heater_Actual_C,Pressure_psi,Humidity,Status,Operator_ID,Machine_ID,Defect_Type,Remarks
CURE01136,PRT006,LOT102,LENS0069,CAV02,8/5/25 6:40,20,124.93,115.6,122,120.73,39.15,41.72,Success,OP110,MC03,None,Stable cycle
CURE01137,PRT009,LOT108,LENS0048,CAV20,8/5/25 6:45,17,119.39,121.6,120,118.73,42.49,43.89,Fail,OP108,MC03,Bubble,Rework needed
CURE01138,PRT004,LOT107,LENS0136,CAV19,8/5/25 6:50,17,124.17,116.79,119,118.59,38.53,44.27,Fail,OP107,MC05,Bubble,Rework needed
CURE01139,PRT008,LOT112,LENS0015,CAV18,8/5/25 6:55,18,121.92,124.87,121,123.66,40.18,43.93,Fail,OP105,MC05,Bubble,Rework needed
CURE01140,PRT009,LOT101,LENS0375,CAV19,8/5/25 7:00,13,116.14,119.72,122,122.48,44.54,53.98,Success,OP110,MC02,None,Stable cycle
CURE01141,PRT007,LOT114,LENS0013,CAV19,8/5/25 7:05,19,124.9,116.83,118,117.23,41.54,52.21,Rework,OP107,MC04,Bubble,Rework needed
CURE01142,PRT006,LOT112,LENS0161,CAV10,8/5/25 7:10,12,123.49,116.31,121,121.45,39.19,43.45,Rework,OP105,MC05,Scratch,Rework needed
CURE01143,PRT004,LOT119,LENS0446,CAV10,8/5/25 7:15,11,123.76,116.31,122,119.47,40.41,42.89,Rework,OP109,MC03,Scratch,Rework needed
CURE01144,PRT008,LOT117,LENS0374,CAV12,8/5/25 7:20,14,118.99,115.28,120,122.81,40.95,44.53,Fail,OP107,MC03,Bubble,Rework needed
CURE01145,PRT010,LOT115,LENS0423,CAV06,8/5/25 7:25,18,121.28,117.02,121,118.55,42.34,46.76,Rework,OP106,MC04,Scratch,Rework needed
CURE01146,PRT004,LOT118,LENS0258,CAV03,8/5/25 7:30,13,123.65,116.46,122,119.19,40.02,44.94,Fail,OP104,MC01,Misalignment,Rework needed
CURE01147,PRT006,LOT107,LENS0063,CAV13,8/5/25 7:35,17,122.91,115.23,119,121.85,44.57,48.19,Rework,OP102,MC04,Bubble,Rework needed
CURE01148,PRT006,LOT102,LENS0199,CAV10,8/5/25 7:40,17,124.6,119.19,119,121.1,41.83,46.98,Rework,OP109,MC01,Misalignment,Rework needed
CURE01149,PRT009,LOT111,LENS0381,CAV14,8/5/25 7:45,12,124.56,119.69,122,120.89,38.07,48.07,Fail,OP101,MC05,Scratch,Rework needed
CURE01150,PRT009,LOT102,LENS0051,CAV19,8/5/25 7:50,14,122.36,118.19,120,119.39,42.94,47.6,Success,OP107,MC03,None,Stable cycle
CURE01151,PRT009,LOT104,LENS0188,CAV11,8/5/25 7:55,10,121.87,122.66,119,119.65,43.92,45.52,Success,OP105,MC02,None,Stable cycle
CURE01152,PRT006,LOT113,LENS0364,CAV01,8/5/25 8:00,14,120.98,120.84,120,118.1,41.49,51.63,Fail,OP107,MC05,Misalignment,Rework needed
CURE01153,PRT010,LOT102,LENS0004,CAV19,8/5/25 8:05,14,124.28,116.37,120,120.29,39.52,40.79,Rework,OP104,MC03,Scratch,Rework needed
CURE01154,PRT006,LOT115,LENS0273,CAV17,8/5/25 8:10,20,115.33,120.48,119,118.32,44.3,40.72,Success,OP102,MC03,None,Stable cycle
CURE01155,PRT010,LOT108,LENS0379,CAV19,8/5/25 8:15,18,117.65,118.5,119,117.71,44.58,47.26,Success,OP103,MC04,None,Stable cycle
CURE01156,PRT005,LOT102,LENS0102,CAV14,8/5/25 8:20,11,124.61,119.27,122,121.2,40.97,51.73,Success,OP108,MC01,None,Stable cycle
CURE01157,PRT002,LOT110,LENS0239,CAV02,8/5/25 8:25,10,117.12,115.89,118,120.11,39.48,46.35,Rework,OP104,MC02,Scratch,Rework needed
CURE01158,PRT002,LOT120,LENS0235,CAV01,8/5/25 8:30,13,121.6,118.11,119,118.58,44.44,40.76,Success,OP105,MC01,None,Stable cycle
CURE01159,PRT004,LOT104,LENS0473,CAV07,8/5/25 8:35,18,124.57,123.2,122,119.96,40.62,46.51,Fail,OP104,MC05,Bubble,Rework needed
CURE01160,PRT008,LOT104,LENS0368,CAV17,8/5/25 8:40,19,121.76,118,121,121.16,40.88,43.19,Rework,OP106,MC03,Bubble,Rework needed
CURE01161,PRT006,LOT100,LENS0249,CAV19,8/5/25 8:45,10,119.2,115.95,118,117.72,39.8,52.51,Success,OP102,MC05,None,Stable cycle
CURE01162,PRT005,LOT104,LENS0377,CAV08,8/5/25 8:50,13,121.04,122.96,121,123.18,40.22,54.93,Fail,OP104,MC03,Scratch,Rework needed
CURE01163,PRT003,LOT112,LENS0278,CAV08,8/5/25 8:55,14,116.22,123.8,122,123.47,40.93,42.3,Fail,OP101,MC04,Misalignment,Rework needed
CURE01164,PRT005,LOT106,LENS0386,CAV07,8/5/25 9:00,14,119.31,117.89,122,123.24,39.74,49.22,Success,OP110,MC01,None,Stable cycle
CURE01165,PRT009,LOT101,LENS0203,CAV15,8/5/25 9:05,10,119.3,117.71,122,122.14,43.08,44.57,Fail,OP103,MC01,Misalignment,Rework needed
CURE01166,PRT010,LOT116,LENS0320,CAV05,8/5/25 9:10,13,120.26,123.59,121,119.82,43.46,45.75,Rework,OP107,MC04,Misalignment,Rework needed
CURE01167,PRT006,LOT117,LENS0277,CAV06,8/5/25 9:15,12,115.96,124.79,119,118.74,38,44.78,Rework,OP102,MC04,Bubble,Rework needed
CURE01168,PRT001,LOT119,LENS0222,CAV17,8/5/25 9:20,17,123.03,120.97,122,120.97,44.69,52.74,Fail,OP110,MC03,Misalignment,Rework needed
CURE01169,PRT008,LOT104,LENS0218,CAV09,8/5/25 9:25,15,119.34,116.28,119,118.11,41.09,45.54,Rework,OP108,MC04,Misalignment,Rework needed
CURE01170,PRT003,LOT112,LENS0485,CAV07,8/5/25 9:30,17,115.64,117.93,122,123.42,42.99,51.99,Rework,OP106,MC04,Scratch,Rework needed
CURE01171,PRT009,LOT108,LENS0261,CAV02,8/5/25 9:35,20,119.26,117.69,119,118.03,44.81,52.24,Fail,OP102,MC04,Misalignment,Rework needed
CURE01172,PRT004,LOT111,LENS0488,CAV13,8/5/25 9:40,17,119.89,118.01,121,122.95,39.47,48.76,Fail,OP106,MC02,Scratch,Rework needed
CURE01173,PRT005,LOT100,LENS0214,CAV18,8/5/25 9:45,13,120.76,120.91,118,120.31,40.95,54.31,Rework,OP109,MC05,Misalignment,Rework needed
CURE01174,PRT004,LOT108,LENS0036,CAV07,8/5/25 9:50,10,120.81,122.45,121,123.02,40.59,44.43,Success,OP102,MC04,None,Stable cycle
CURE01175,PRT002,LOT113,LENS0010,CAV01,8/5/25 9:55,17,118.14,115.82,122,121.66,43.73,40.88,Success,OP103,MC03,None,Stable cycle
CURE01176,PRT010,LOT110,LENS0454,CAV08,8/5/25 10:00,17,121.76,119.19,119,121.01,42.25,45.68,Fail,OP107,MC05,Scratch,Rework needed
CURE01177,PRT007,LOT110,LENS0215,CAV14,8/5/25 10:05,11,122.59,120.37,121,120.75,43.73,49.99,Rework,OP101,MC02,Scratch,Rework needed
CURE01178,PRT007,LOT116,LENS0129,CAV11,8/5/25 10:10,17,119.15,117.47,122,122.99,44.15,48.38,Fail,OP108,MC01,Misalignment,Rework needed
CURE01179,PRT003,LOT101,LENS0010,CAV16,8/5/25 10:15,11,120.41,122.36,121,121.91,38.9,48.87,Success,OP104,MC04,None,Stable cycle
CURE01180,PRT009,LOT118,LENS0343,CAV20,8/5/25 10:20,13,122.09,118.67,121,119.3,41.14,50.99,Rework,OP108,MC02,Bubble,Rework needed
CURE01181,PRT007,LOT102,LENS0018,CAV08,8/5/25 10:25,11,118.77,120.37,118,116.49,44.22,50.54,Fail,OP101,MC02,Misalignment,Rework needed
CURE01182,PRT008,LOT110,LENS0478,CAV10,8/5/25 10:30,18,121.54,116.75,120,119.02,44.28,49.1,Success,OP109,MC04,None,Stable cycle
CURE01183,PRT007,LOT108,LENS0192,CAV11,8/5/25 10:35,18,120.37,121.43,118,115.66,38.84,48.18,Rework,OP108,MC05,Scratch,Rework needed
CURE01184,PRT006,LOT109,LENS0301,CAV05,8/5/25 10:40,16,124.59,121.49,121,123.89,42.61,45.42,Success,OP108,MC02,None,Stable cycle
CURE01185,PRT004,LOT108,LENS0318,CAV13,8/5/25 10:45,14,116.7,120.29,122,123.72,43.43,52.39,Fail,OP104,MC04,Scratch,Rework needed
CURE01186,PRT006,LOT119,LENS0135,CAV05,8/5/25 10:50,15,121.31,124.95,121,118.87,41.99,54.08,Rework,OP104,MC05,Misalignment,Rework needed
CURE01187,PRT009,LOT102,LENS0331,CAV07,8/5/25 10:55,19,117.13,119.55,122,124.26,41.48,53.9,Success,OP106,MC04,None,Stable cycle
CURE01188,PRT002,LOT109,LENS0046,CAV10,8/5/25 11:00,14,124.93,116.01,122,124.5,40.17,53.06,Success,OP102,MC01,None,Stable cycle
CURE01189,PRT010,LOT118,LENS0292,CAV07,8/5/25 11:05,11,123.21,120.5,119,117.59,40.68,45.75,Success,OP101,MC02,None,Stable cycle
CURE01190,PRT009,LOT119,LENS0050,CAV05,8/5/25 11:10,16,122.11,116.3,122,123.06,43.44,47.55,Rework,OP102,MC02,Misalignment,Rework needed
CURE01191,PRT004,LOT100,LENS0326,CAV05,8/5/25 11:15,11,115.56,121.57,121,121.95,39.47,41.63,Rework,OP106,MC02,Scratch,Rework needed
CURE01192,PRT005,LOT107,LENS0164,CAV04,8/5/25 11:20,20,117.67,122.64,119,121.07,44.76,49.22,Fail,OP110,MC03,Bubble,Rework needed
CURE01193,PRT006,LOT105,LENS0199,CAV01,8/5/25 11:25,20,124.93,121.07,121,123.94,44.25,52.2,Success,OP102,MC04,None,Stable cycle
CURE01194,PRT006,LOT120,LENS0454,CAV01,8/5/25 11:30,15,115.95,124.07,120,119.07,39.03,48.13,Fail,OP110,MC05,Misalignment,Rework needed
CURE01195,PRT001,LOT107,LENS0398,CAV07,8/5/25 11:35,11,120.35,115.6,121,118.05,40.98,54.39,Fail,OP104,MC01,Misalignment,Rework needed
CURE01196,PRT006,LOT114,LENS0401,CAV17,8/5/25 11:40,14,120.73,120.49,121,123.84,39.61,42.56,Rework,OP101,MC01,Bubble,Rework needed
CURE01197,PRT005,LOT105,LENS0045,CAV18,8/5/25 11:45,10,124.51,124.19,118,120.74,44.91,47.44,Rework,OP103,MC01,Misalignment,Rework needed
CURE01198,PRT008,LOT107,LENS0061,CAV07,8/5/25 11:50,19,118.74,119.47,120,119.08,38.7,41.62,Success,OP108,MC04,None,Stable cycle
CURE01199,PRT007,LOT115,LENS0146,CAV03,8/5/25 11:55,11,120.64,116.37,119,119.24,41.47,49.27,Fail,OP104,MC04,Bubble,Rework needed
CURE01200,PRT001,LOT114,LENS0456,CAV13,8/5/25 12:00,10,120.56,123.25,122,120.63,39.99,51.45,Fail,OP106,MC05,Bubble,Rework needed
CURE01201,PRT007,LOT109,LENS0253,CAV20,8/5/25 12:05,18,116.69,115.54,118,120.94,39.52,40.75,Success,OP103,MC04,None,Stable cycle
CURE01202,PRT007,LOT112,LENS0170,CAV08,8/5/25 12:10,13,117.74,119.93,122,124.37,40,48.5,Rework,OP106,MC05,Scratch,Rework needed
CURE01203,PRT002,LOT113,LENS0164,CAV12,8/5/25 12:15,15,119.7,117.7,119,120.31,41.09,54.82,Success,OP106,MC03,None,Stable cycle
CURE01204,PRT007,LOT102,LENS0313,CAV19,8/5/25 12:20,16,119.33,124.85,118,118.95,39.99,45.99,Success,OP101,MC01,None,Stable cycle
CURE01205,PRT008,LOT119,LENS0050,CAV13,8/5/25 12:25,14,123.32,124.87,121,123.29,44.49,40.09,Success,OP107,MC01,None,Stable cycle
CURE01206,PRT007,LOT109,LENS0426,CAV18,8/5/25 12:30,19,122.99,121.73,120,120.04,40.64,51.58,Success,OP106,MC05,None,Stable cycle
CURE01207,PRT008,LOT110,LENS0447,CAV01,8/5/25 12:35,18,119.9,125,120,117.4,42.61,53.21,Success,OP110,MC02,None,Stable cycle
CURE01208,PRT007,LOT108,LENS0251,CAV03,8/5/25 12:40,19,122.96,115.04,118,115.33,42.73,53.64,Success,OP103,MC04,None,Stable cycle
CURE01209,PRT003,LOT105,LENS0186,CAV11,8/5/25 12:45,11,122.62,124.74,121,119.46,42.75,45.04,Success,OP108,MC02,None,Stable cycle
CURE01210,PRT002,LOT113,LENS0018,CAV13,8/5/25 12:50,13,122.5,121.35,120,117.9,43.39,42.65,Fail,OP102,MC05,Misalignment,Rework needed
CURE01211,PRT009,LOT112,LENS0410,CAV16,8/5/25 12:55,12,122.5,124.1,119,121.52,42.52,50.38,Success,OP106,MC01,None,Stable cycle
CURE01212,PRT008,LOT113,LENS0372,CAV19,8/5/25 13:00,17,115.36,117.6,118,115.83,39.46,52.34,Fail,OP101,MC04,Bubble,Rework needed
CURE01213,PRT010,LOT100,LENS0300,CAV08,8/5/25 13:05,14,118.14,117.58,118,117.04,42.17,48.04,Fail,OP109,MC04,Misalignment,Rework needed
CURE01214,PRT002,LOT114,LENS0021,CAV10,8/5/25 13:10,16,120.99,119.49,121,122.62,42.52,54.43,Success,OP105,MC03,None,Stable cycle
CURE01215,PRT002,LOT110,LENS0095,CAV17,8/5/25 13:15,10,118.2,120.45,120,118,43.23,40.03,Success,OP109,MC05,None,Stable cycle
CURE01216,PRT003,LOT119,LENS0056,CAV15,8/5/25 13:20,14,123.84,117.28,120,119.43,44.17,49.55,Rework,OP103,MC01,Bubble,Rework needed
CURE01217,PRT008,LOT118,LENS0003,CAV13,8/5/25 13:25,17,124.19,118.22,122,124.93,42.1,48.75,Fail,OP104,MC03,Scratch,Rework needed
CURE01218,PRT001,LOT119,LENS0067,CAV11,8/5/25 13:30,16,116.8,117.4,118,116.26,43.54,53.61,Success,OP110,MC03,None,Stable cycle
CURE01219,PRT006,LOT120,LENS0352,CAV14,8/5/25 13:35,12,117.18,117.92,122,121.48,41.59,51.55,Rework,OP107,MC03,Scratch,Rework needed
CURE01220,PRT003,LOT101,LENS0106,CAV18,8/5/25 13:40,20,117.2,122.27,119,121.14,41.41,44.72,Success,OP106,MC05,None,Stable cycle
CURE01221,PRT005,LOT114,LENS0268,CAV01,8/5/25 13:45,15,115.68,117.76,119,119.25,38.71,48,Success,OP102,MC02,None,Stable cycle
CURE01222,PRT004,LOT106,LENS0396,CAV16,8/5/25 13:50,12,124.04,121.29,121,120.72,41.5,52.97,Rework,OP104,MC03,Bubble,Rework needed
CURE01223,PRT008,LOT107,LENS0452,CAV13,8/5/25 13:55,19,123.08,124.49,119,121.48,43.32,46.31,Rework,OP102,MC04,Misalignment,Rework needed
CURE01224,PRT005,LOT101,LENS0464,CAV05,8/5/25 14:00,16,122.8,115.29,120,122.73,38.87,53.4,Success,OP108,MC05,None,Stable cycle
CURE01225,PRT006,LOT103,LENS0338,CAV14,8/5/25 14:05,12,124.95,119.78,120,120.98,38.18,45.16,Success,OP104,MC05,None,Stable cycle
CURE01226,PRT002,LOT106,LENS0441,CAV07,8/5/25 14:10,13,121.72,119.66,121,122.93,38.74,53.26,Rework,OP102,MC04,Misalignment,Rework needed
CURE01227,PRT004,LOT100,LENS0400,CAV10,8/5/25 14:15,14,116.24,122.35,122,124.03,39.45,47.32,Rework,OP103,MC04,Bubble,Rework needed
CURE01228,PRT004,LOT108,LENS0313,CAV07,8/5/25 14:20,12,116.97,124.34,118,115.58,38.98,45.87,Rework,OP102,MC05,Misalignment,Rework needed
CURE01229,PRT003,LOT113,LENS0314,CAV05,8/5/25 14:25,16,119.74,124.95,121,120.2,42.12,53.05,Rework,OP110,MC04,Misalignment,Rework needed
CURE01230,PRT008,LOT118,LENS0241,CAV16,8/5/25 14:30,16,119.11,124.47,118,117.09,38.99,46.28,Rework,OP107,MC03,Scratch,Rework needed
CURE01231,PRT005,LOT101,LENS0476,CAV08,8/5/25 14:35,12,117.78,117.61,120,120.99,39.46,53.99,Rework,OP107,MC05,Misalignment,Rework needed
CURE01232,PRT003,LOT110,LENS0396,CAV03,8/5/25 14:40,13,123.48,116.36,122,119.86,39.55,46.86,Fail,OP104,MC04,Scratch,Rework needed
CURE01233,PRT005,LOT102,LENS0125,CAV05,8/5/25 14:45,18,123.12,124.9,120,117.82,43.24,43.22,Success,OP102,MC03,None,Stable cycle
CURE01234,PRT010,LOT117,LENS0282,CAV14,8/5/25 14:50,14,122.22,124.12,119,119.73,40.38,49.73,Success,OP103,MC01,None,Stable cycle
CURE01235,PRT008,LOT111,LENS0109,CAV09,8/5/25 14:55,19,124.31,121.7,120,122.88,43.3,50.89,Success,OP104,MC01,None,Stable cycle
CURE01236,PRT002,LOT109,LENS0461,CAV17,8/5/25 15:00,17,118.06,118.65,118,119.58,44.14,42.51,Rework,OP101,MC04,Scratch,Rework needed
CURE01237,PRT010,LOT116,LENS0445,CAV08,8/5/25 15:05,10,120.2,123.9,122,123.37,44.91,44.62,Success,OP106,MC02,None,Stable cycle
CURE01238,PRT002,LOT112,LENS0125,CAV01,8/5/25 15:10,20,115.8,119.16,120,120.77,40.35,41.95,Rework,OP102,MC03,Bubble,Rework needed
CURE01239,PRT003,LOT119,LENS0417,CAV20,8/5/25 15:15,13,123.55,123.37,121,123.97,40.63,41.32,Rework,OP102,MC05,Bubble,Rework needed
CURE01240,PRT005,LOT117,LENS0043,CAV16,8/5/25 15:20,16,122.09,121.66,120,122.49,39.22,47.47,Success,OP109,MC02,None,Stable cycle
CURE01241,PRT007,LOT108,LENS0420,CAV05,8/5/25 15:25,17,122.13,116.75,120,119.64,44.65,48.53,Rework,OP108,MC03,Scratch,Rework needed
CURE01242,PRT007,LOT103,LENS0368,CAV09,8/5/25 15:30,14,115.21,119.74,120,117.81,42.32,40.45,Rework,OP110,MC04,Misalignment,Rework needed
CURE01243,PRT010,LOT114,LENS0349,CAV04,8/5/25 15:35,12,118.68,124.25,118,117.92,41,44.23,Rework,OP104,MC04,Scratch,Rework needed
CURE01244,PRT002,LOT103,LENS0325,CAV01,8/5/25 15:40,13,124,117.72,118,115.45,40.86,51.75,Rework,OP102,MC03,Misalignment,Rework needed
CURE01245,PRT006,LOT120,LENS0303,CAV20,8/5/25 15:45,11,116.43,118.67,120,121.36,39.79,48.33,Success,OP103,MC02,None,Stable cycle
CURE01246,PRT002,LOT100,LENS0319,CAV15,8/5/25 15:50,19,119.66,117.76,122,124.06,41.06,51.12,Fail,OP101,MC01,Misalignment,Rework needed
CURE01247,PRT006,LOT116,LENS0423,CAV05,8/5/25 15:55,15,124.64,123.22,118,118.72,40.43,41.4,Fail,OP104,MC03,Bubble,Rework needed
CURE01248,PRT002,LOT112,LENS0411,CAV11,8/5/25 16:00,15,117.77,115.68,122,122.67,40.54,50.92,Fail,OP102,MC02,Scratch,Rework needed
CURE01249,PRT004,LOT116,LENS0273,CAV12,8/5/25 16:05,14,118.79,122.13,122,123,43.24,46.47,Success,OP107,MC05,None,Stable cycle
CURE01250,PRT006,LOT105,LENS0094,CAV19,8/5/25 16:10,20,123.64,116.95,121,118.02,40.55,43.08,Success,OP110,MC05,None,Stable cycle
CURE01251,PRT002,LOT100,LENS0165,CAV11,8/5/25 16:15,19,122.16,115.92,118,117.47,41.91,42.28,Fail,OP103,MC02,Bubble,Rework needed
CURE01252,PRT006,LOT113,LENS0165,CAV04,8/5/25 16:20,19,116.5,120.43,118,118.14,40.87,54.93,Fail,OP107,MC05,Bubble,Rework needed
CURE01253,PRT007,LOT101,LENS0443,CAV08,8/5/25 16:25,18,119.41,118.44,121,123.16,43.43,50.68,Fail,OP104,MC03,Bubble,Rework needed
CURE01254,PRT004,LOT101,LENS0095,CAV18,8/5/25 16:30,19,122.67,118.9,120,118.05,40.68,51.79,Success,OP101,MC02,None,Stable cycle
CURE01255,PRT004,LOT115,LENS0468,CAV04,8/5/25 16:35,19,121.85,115.67,120,117.62,43.49,50.79,Rework,OP105,MC01,Bubble,Rework needed
CURE01256,PRT006,LOT117,LENS0326,CAV12,8/5/25 16:40,20,124.99,118.19,120,119.58,40.74,48.57,Fail,OP107,MC01,Bubble,Rework needed
CURE01257,PRT002,LOT102,LENS0125,CAV13,8/5/25 16:45,11,123.02,117.47,118,119.24,39.04,54.9,Fail,OP106,MC03,Misalignment,Rework needed
CURE01258,PRT009,LOT110,LENS0296,CAV04,8/5/25 16:50,11,119.49,119.98,120,120.54,43.03,54.25,Fail,OP102,MC05,Scratch,Rework needed
CURE01259,PRT003,LOT102,LENS0418,CAV08,8/5/25 16:55,16,117.96,124.68,120,118.6,39.24,50.92,Success,OP102,MC04,None,Stable cycle
CURE01260,PRT007,LOT102,LENS0202,CAV19,8/5/25 17:00,17,115.55,119.91,122,120.07,39.19,42,Rework,OP109,MC04,Misalignment,Rework needed
CURE01261,PRT008,LOT119,LENS0061,CAV06,8/5/25 17:05,11,122.79,119.75,118,116.47,38.88,44.42,Rework,OP107,MC05,Scratch,Rework needed
CURE01262,PRT007,LOT106,LENS0104,CAV15,8/5/25 17:10,14,121.92,116.48,119,118.8,41.39,43.61,Success,OP106,MC04,None,Stable cycle
CURE01263,PRT001,LOT117,LENS0420,CAV19,8/5/25 17:15,13,123.16,119.57,119,117.39,38.4,48.82,Rework,OP110,MC03,Bubble,Rework needed
CURE01264,PRT008,LOT113,LENS0435,CAV10,8/5/25 17:20,12,115.41,122.43,122,122.26,38.31,52,Rework,OP105,MC03,Scratch,Rework needed
CURE01265,PRT007,LOT119,LENS0199,CAV11,8/5/25 17:25,12,115.67,116.39,122,123.91,39.92,46.5,Rework,OP104,MC01,Scratch,Rework needed
CURE01266,PRT008,LOT107,LENS0150,CAV12,8/5/25 17:30,18,115.37,122.48,118,120.95,43.04,49.6,Success,OP103,MC04,None,Stable cycle
CURE01267,PRT002,LOT101,LENS0473,CAV17,8/5/25 17:35,15,122.28,116.98,121,118,41.66,42.03,Rework,OP104,MC04,Misalignment,Rework needed
CURE01268,PRT002,LOT106,LENS0229,CAV09,8/5/25 17:40,20,122.3,124.03,120,118.42,42.96,45.47,Rework,OP108,MC01,Misalignment,Rework needed
CURE01269,PRT007,LOT111,LENS0199,CAV15,8/5/25 17:45,11,120.92,124.09,121,123.46,41.87,45.87,Success,OP106,MC03,None,Stable cycle
CURE01270,PRT002,LOT100,LENS0104,CAV11,8/5/25 17:50,13,124.96,120.76,122,123.83,44.55,47.48,Success,OP109,MC03,None,Stable cycle
CURE01271,PRT009,LOT116,LENS0087,CAV14,8/5/25 17:55,14,121.24,117.27,122,124.26,40.71,41.84,Fail,OP104,MC01,Scratch,Rework needed
CURE01272,PRT006,LOT105,LENS0006,CAV12,8/5/25 18:00,11,122.8,118.1,120,117.72,44.42,40.46,Fail,OP104,MC01,Bubble,Rework needed
CURE01273,PRT001,LOT104,LENS0298,CAV16,8/5/25 18:05,17,119.88,121.15,120,121.9,40.08,54.85,Rework,OP105,MC01,Scratch,Rework needed
CURE01274,PRT003,LOT118,LENS0379,CAV02,8/5/25 18:10,17,116.94,121.47,119,120.93,38.85,49.33,Rework,OP103,MC02,Scratch,Rework needed
CURE01275,PRT003,LOT116,LENS0001,CAV14,8/5/25 18:15,17,116.56,122.96,121,118.41,40.96,45.77,Fail,OP107,MC04,Misalignment,Rework needed
CURE01276,PRT002,LOT100,LENS0366,CAV05,8/5/25 18:20,17,124.57,121.23,121,122.24,38.78,52.12,Fail,OP105,MC05,Bubble,Rework needed
CURE01277,PRT004,LOT107,LENS0224,CAV04,8/5/25 18:25,14,117.85,117.52,121,121.23,44.72,54.14,Success,OP109,MC01,None,Stable cycle
CURE01278,PRT009,LOT107,LENS0320,CAV11,8/5/25 18:30,14,118.81,123.39,119,116.16,39.15,52.13,Success,OP109,MC05,None,Stable cycle
CURE01279,PRT004,LOT113,LENS0007,CAV14,8/5/25 18:35,13,118.2,118.14,120,120.45,38.11,43.68,Rework,OP102,MC02,Scratch,Rework needed
CURE01280,PRT010,LOT106,LENS0318,CAV06,8/5/25 18:40,12,118.46,124.71,122,119.21,42.84,54.88,Success,OP107,MC01,None,Stable cycle
CURE01281,PRT003,LOT103,LENS0381,CAV19,8/5/25 18:45,15,124.4,123.08,122,122.31,39.42,46.6,Rework,OP104,MC05,Bubble,Rework needed
CURE01282,PRT007,LOT119,LENS0045,CAV09,8/5/25 18:50,19,115.26,124.87,119,118.27,41.08,42.99,Rework,OP108,MC02,Scratch,Rework needed
CURE01283,PRT002,LOT117,LENS0140,CAV05,8/5/25 18:55,12,124.93,119.71,121,121.08,43.16,49.2,Rework,OP108,MC05,Scratch,Rework needed
CURE01284,PRT001,LOT111,LENS0197,CAV07,8/5/25 19:00,14,116.58,122.65,119,117.3,38.05,51.27,Rework,OP105,MC05,Misalignment,Rework needed
CURE01285,PRT002,LOT115,LENS0395,CAV20,8/5/25 19:05,15,122.95,119.03,119,120.64,42.48,47.95,Fail,OP101,MC01,Bubble,Rework needed
CURE01286,PRT004,LOT103,LENS0178,CAV06,8/5/25 19:10,11,122.62,118.56,119,116.04,43.2,43.98,Success,OP107,MC05,None,Stable cycle
CURE01287,PRT008,LOT108,LENS0083,CAV20,8/5/25 19:15,16,118.74,118.16,119,121.1,44.62,45.09,Success,OP106,MC05,None,Stable cycle
CURE01288,PRT002,LOT111,LENS0178,CAV11,8/5/25 19:20,13,118.58,115.99,121,120.41,40.24,47.52,Rework,OP101,MC03,Scratch,Rework needed
CURE01289,PRT004,LOT107,LENS0415,CAV09,8/5/25 19:25,14,119.81,115.01,119,117.66,44.98,47.53,Fail,OP104,MC01,Misalignment,Rework needed
CURE01290,PRT007,LOT104,LENS0044,CAV10,8/5/25 19:30,16,116.76,118.6,121,120.72,43.43,44.8,Rework,OP106,MC01,Bubble,Rework needed
CURE01291,PRT010,LOT103,LENS0380,CAV19,8/5/25 19:35,16,123.14,117.88,120,121.06,43.57,42.03,Rework,OP106,MC04,Bubble,Rework needed
CURE01292,PRT008,LOT109,LENS0100,CAV03,8/5/25 19:40,14,119.23,118.26,119,121.21,43.94,52.86,Rework,OP101,MC05,Scratch,Rework needed
CURE01293,PRT007,LOT115,LENS0433,CAV02,8/5/25 19:45,12,121.54,124.5,122,124.79,44.41,43.27,Fail,OP110,MC04,Scratch,Rework needed
CURE01294,PRT006,LOT114,LENS0167,CAV10,8/5/25 19:50,12,119.06,119.06,121,119.08,44.67,47.56,Fail,OP105,MC05,Misalignment,Rework needed
CURE01295,PRT009,LOT100,LENS0146,CAV17,8/5/25 19:55,18,120.04,122.96,118,119.93,42.91,52.82,Rework,OP105,MC02,Scratch,Rework needed
CURE01296,PRT001,LOT111,LENS0281,CAV17,8/5/25 20:00,17,124.01,121.25,122,121.85,38.62,51.98,Rework,OP103,MC01,Bubble,Rework needed
CURE01297,PRT010,LOT110,LENS0282,CAV09,8/5/25 20:05,14,116.06,123.11,121,122.47,38.99,43.69,Success,OP102,MC02,None,Stable cycle
CURE01298,PRT005,LOT105,LENS0310,CAV15,8/5/25 20:10,10,120.7,117.66,122,120.44,38.33,51.22,Success,OP101,MC01,None,Stable cycle
CURE01299,PRT003,LOT111,LENS0332,CAV14,8/5/25 20:15,10,122.26,115.29,118,117.75,44.72,43.78,Fail,OP104,MC04,Bubble,Rework needed
CURE01300,PRT006,LOT109,LENS0279,CAV15,8/5/25 20:20,10,124.89,119.39,118,115.62,40.58,43.46,Rework,OP105,MC04,Scratch,Rework needed
CURE01301,PRT001,LOT100,LENS0192,CAV14,8/5/25 20:25,10,121.53,116.8,120,118.61,38.69,52.56,Success,OP108,MC01,None,Stable cycle
