GasMix_ID,Protocol_ID,Lot_ID,DateTime,Gas_Type,FlowRate_sccm,Pressure_psi,Mix_Ratio_percent,Temperature_C,Valve_Status,Status,Operator_ID,Machine_ID,Remarks
GAS01194,PRT006,LOT120,8/5/25 11:30,Ar,66.72,32.08,23.24,24.15,Closed,Fail,OP110,GMC04,Check system
GAS01195,PRT001,LOT107,8/5/25 11:35,O2,60.9,39.84,57.65,29.49,Closed,Success,OP104,GMC03,Stable flow
GAS01196,PRT006,LOT114,8/5/25 11:40,Ar,134.77,39.64,30.86,28.56,Open,Success,OP101,GMC05,Stable flow
GAS01197,PRT005,LOT105,8/5/25 11:45,Ar,248.6,30.49,69.95,29.67,Closed,Success,OP103,GMC04,Stable flow
GAS01198,PRT008,LOT107,8/5/25 11:50,Ar,248.85,36.1,16.04,23.89,Closed,Fail,OP108,GMC01,Check system
GAS01199,PRT007,LOT115,8/5/25 11:55,N2,93.47,31.97,29.41,26.68,Closed,Fail,OP104,GMC01,Check system
GAS01200,PRT001,LOT114,8/5/25 12:00,O2,209.78,37.39,51.08,24.8,Closed,Fail,OP106,GMC04,Check system
GAS01201,PRT007,LOT109,8/5/25 12:05,Ar,54.08,37.63,60.42,24.1,Open,Success,OP103,GMC04,Stable flow
GAS01202,PRT007,LOT112,8/5/25 12:10,Ar,213.52,37.96,71.39,28.23,Closed,Success,OP106,GMC04,Stable flow
GAS01203,PRT002,LOT113,8/5/25 12:15,CO2,209.96,36.78,58.6,26.7,Open,Fail,OP106,GMC05,Check system
GAS01204,PRT007,LOT102,8/5/25 12:20,N2,73.62,37.96,51.13,28.03,Open,Fail,OP101,GMC03,Check system
GAS01205,PRT008,LOT119,8/5/25 12:25,CO2,149.27,35.39,42.69,23.98,Closed,Fail,OP107,GMC05,Check system
GAS01206,PRT007,LOT109,8/5/25 12:30,Ar,297.84,39.96,22.78,27.83,Closed,Fail,OP106,GMC04,Check system
GAS01207,PRT008,LOT110,8/5/25 12:35,CO2,276.94,34.41,18.73,25.89,Closed,Success,OP110,GMC04,Stable flow
GAS01208,PRT007,LOT108,8/5/25 12:40,Ar,131.28,38.22,52.71,26.24,Open,Fail,OP103,GMC02,Check system
GAS01209,PRT003,LOT105,8/5/25 12:45,CO2,113.52,30.47,47.39,28.49,Closed,Fail,OP108,GMC04,Check system
GAS01210,PRT002,LOT113,8/5/25 12:50,Ar,51.93,39.18,44,20.79,Open,Fail,OP102,GMC04,Check system
GAS01211,PRT009,LOT112,8/5/25 12:55,N2,57.23,31.71,36.22,25.56,Open,Success,OP106,GMC01,Stable flow
GAS01212,PRT008,LOT113,8/5/25 13:00,N2,291.7,31.4,60.37,24.27,Closed,Success,OP101,GMC04,Stable flow
GAS01213,PRT010,LOT100,8/5/25 13:05,N2,151.64,30.76,49.76,25.74,Open,Fail,OP109,GMC02,Check system
GAS01214,PRT002,LOT114,8/5/25 13:10,N2,57.21,38.32,34.8,20.51,Closed,Fail,OP105,GMC05,Check system
GAS01215,PRT002,LOT110,8/5/25 13:15,O2,92.9,38.19,45.56,20.67,Closed,Success,OP109,GMC05,Stable flow
GAS01216,PRT003,LOT119,8/5/25 13:20,N2,165.25,36.86,52.06,25.61,Closed,Success,OP103,GMC04,Stable flow
GAS01217,PRT008,LOT118,8/5/25 13:25,O2,255.6,36.47,51.05,25.64,Open,Fail,OP104,GMC05,Check system
GAS01218,PRT001,LOT119,8/5/25 13:30,N2,119.73,35.68,17.58,25.09,Closed,Fail,OP110,GMC05,Check system
GAS01219,PRT006,LOT120,8/5/25 13:35,N2,160.16,33.66,56.75,22.8,Open,Success,OP107,GMC03,Stable flow
GAS01220,PRT003,LOT101,8/5/25 13:40,N2,213.68,33.28,72.49,24.68,Closed,Success,OP106,GMC02,Stable flow
GAS01221,PRT005,LOT114,8/5/25 13:45,N2,281.03,38.36,27.29,26.32,Closed,Fail,OP102,GMC04,Check system
GAS01222,PRT004,LOT106,8/5/25 13:50,Ar,136.74,33.48,40.12,26.13,Open,Success,OP104,GMC01,Stable flow
GAS01223,PRT008,LOT107,8/5/25 13:55,N2,61.25,36.74,43.53,20.87,Closed,Success,OP102,GMC04,Stable flow
GAS01224,PRT005,LOT101,8/5/25 14:00,Ar,199.2,35.49,20.64,21.48,Open,Success,OP108,GMC02,Stable flow
GAS01225,PRT006,LOT103,8/5/25 14:05,O2,116.05,32.11,71.29,20.66,Closed,Success,OP104,GMC04,Stable flow
GAS01226,PRT002,LOT106,8/5/25 14:10,CO2,181.54,32.07,66.76,27.64,Open,Fail,OP102,GMC05,Check system
GAS01227,PRT004,LOT100,8/5/25 14:15,O2,288.59,32.59,70.51,21.93,Open,Fail,OP103,GMC03,Check system
GAS01228,PRT004,LOT108,8/5/25 14:20,Ar,248.33,34.65,71.34,29.53,Open,Fail,OP102,GMC05,Check system
GAS01229,PRT003,LOT113,8/5/25 14:25,CO2,80.53,33.31,36.24,26.77,Open,Success,OP110,GMC04,Stable flow
GAS01230,PRT008,LOT118,8/5/25 14:30,N2,167.69,38.35,62.58,25.44,Closed,Fail,OP107,GMC01,Check system
GAS01231,PRT005,LOT101,8/5/25 14:35,N2,156.7,33.32,72.16,26.41,Closed,Fail,OP107,GMC03,Check system
GAS01232,PRT003,LOT110,8/5/25 14:40,CO2,258.86,37.95,23.17,28.44,Closed,Success,OP104,GMC03,Stable flow
GAS01233,PRT005,LOT102,8/5/25 14:45,O2,208.62,30.79,79.11,21.54,Closed,Fail,OP102,GMC01,Check system
GAS01234,PRT010,LOT117,8/5/25 14:50,O2,258.57,30.55,77.36,28.9,Closed,Success,OP103,GMC01,Stable flow
GAS01235,PRT008,LOT111,8/5/25 14:55,N2,83.11,37.03,14.4,29.91,Closed,Fail,OP104,GMC05,Check system
GAS01236,PRT002,LOT109,8/5/25 15:00,Ar,153.75,34.17,5.51,23.2,Open,Success,OP101,GMC02,Stable flow
GAS01237,PRT010,LOT116,8/5/25 15:05,CO2,92.72,36.81,76.24,20.29,Closed,Fail,OP106,GMC05,Check system
GAS01238,PRT002,LOT112,8/5/25 15:10,Ar,94.79,31.8,30,24.11,Open,Success,OP102,GMC04,Stable flow
GAS01239,PRT003,LOT119,8/5/25 15:15,O2,228.06,32.96,24.48,27.04,Closed,Fail,OP102,GMC02,Check system
GAS01240,PRT005,LOT117,8/5/25 15:20,O2,252.03,36.6,44.24,26.95,Open,Fail,OP109,GMC01,Check system
GAS01241,PRT007,LOT108,8/5/25 15:25,O2,223.98,33.22,7.13,22.68,Closed,Success,OP108,GMC01,Stable flow
GAS01242,PRT007,LOT103,8/5/25 15:30,CO2,232.54,38.53,11.97,22.47,Closed,Success,OP110,GMC01,Stable flow
GAS01243,PRT010,LOT114,8/5/25 15:35,N2,266.79,35.87,5.32,24.02,Open,Fail,OP104,GMC03,Check system
GAS01244,PRT002,LOT103,8/5/25 15:40,CO2,237.61,34.39,64.02,29.22,Open,Success,OP102,GMC03,Stable flow
GAS01245,PRT006,LOT120,8/5/25 15:45,Ar,118.73,30.06,15.32,24.15,Open,Success,OP103,GMC03,Stable flow
GAS01246,PRT002,LOT100,8/5/25 15:50,Ar,83.69,35.99,15.63,23.84,Closed,Fail,OP101,GMC05,Check system
GAS01247,PRT006,LOT116,8/5/25 15:55,Ar,93.63,34.37,23.67,29.01,Closed,Fail,OP104,GMC05,Check system
GAS01248,PRT002,LOT112,8/5/25 16:00,O2,175.56,39,30.96,23.05,Closed,Fail,OP102,GMC03,Check system
GAS01249,PRT004,LOT116,8/5/25 16:05,CO2,208.12,31.02,45.52,29.37,Closed,Success,OP107,GMC02,Stable flow
GAS01250,PRT006,LOT105,8/5/25 16:10,N2,226.64,32.72,45.83,25.38,Closed,Fail,OP110,GMC04,Check system
GAS01251,PRT002,LOT100,8/5/25 16:15,N2,100.76,36.32,28.48,29.95,Closed,Success,OP103,GMC04,Stable flow
GAS01252,PRT006,LOT113,8/5/25 16:20,CO2,135.83,38.73,65.06,20.94,Closed,Success,OP107,GMC03,Stable flow
GAS01253,PRT007,LOT101,8/5/25 16:25,CO2,74.93,39.81,74.2,28.17,Open,Fail,OP104,GMC02,Check system
GAS01254,PRT004,LOT101,8/5/25 16:30,O2,168.63,38.24,39.69,29.62,Closed,Success,OP101,GMC04,Stable flow
GAS01255,PRT004,LOT115,8/5/25 16:35,CO2,197.82,35.16,73.04,20.15,Closed,Fail,OP105,GMC02,Check system
GAS01256,PRT006,LOT117,8/5/25 16:40,CO2,157.01,31.86,12.1,21.65,Closed,Success,OP107,GMC04,Stable flow
GAS01257,PRT002,LOT102,8/5/25 16:45,N2,224.74,32.75,13.87,28.66,Open,Success,OP106,GMC04,Stable flow
GAS01258,PRT009,LOT110,8/5/25 16:50,Ar,158.79,32.06,55.4,28.49,Closed,Success,OP102,GMC04,Stable flow
GAS01259,PRT003,LOT102,8/5/25 16:55,CO2,162.08,32.48,53.54,26.82,Closed,Fail,OP102,GMC04,Check system
GAS01260,PRT007,LOT102,8/5/25 17:00,Ar,228.87,35.69,64.01,25.56,Closed,Fail,OP109,GMC01,Check system
GAS01261,PRT008,LOT119,8/5/25 17:05,Ar,248.99,37.32,71.57,26.55,Open,Fail,OP107,GMC04,Check system
GAS01262,PRT007,LOT106,8/5/25 17:10,Ar,51.92,39.18,75.42,20.24,Closed,Fail,OP106,GMC01,Check system
GAS01263,PRT001,LOT117,8/5/25 17:15,O2,233.77,37.23,53.67,27.91,Open,Fail,OP110,GMC02,Check system
GAS01264,PRT008,LOT113,8/5/25 17:20,O2,278.25,31.24,41.7,29.81,Open,Fail,OP105,GMC05,Check system
GAS01265,PRT007,LOT119,8/5/25 17:25,N2,70.32,31.5,17.77,22.24,Closed,Success,OP104,GMC05,Stable flow
GAS01266,PRT008,LOT107,8/5/25 17:30,O2,57.31,31.14,37.36,27.82,Closed,Fail,OP103,GMC03,Check system
GAS01267,PRT002,LOT101,8/5/25 17:35,Ar,244.44,34.25,30.98,22.99,Open,Success,OP104,GMC01,Stable flow
GAS01268,PRT002,LOT106,8/5/25 17:40,O2,185.62,33.61,51.63,22.68,Open,Fail,OP108,GMC03,Check system
GAS01269,PRT007,LOT111,8/5/25 17:45,CO2,111.78,36.09,62.16,26.76,Closed,Fail,OP106,GMC02,Check system
GAS01270,PRT002,LOT100,8/5/25 17:50,N2,79.73,38.57,43.54,29,Open,Fail,OP109,GMC03,Check system
GAS01271,PRT009,LOT116,8/5/25 17:55,CO2,291.73,37.4,18.56,26.21,Open,Success,OP104,GMC01,Stable flow
GAS01272,PRT006,LOT105,8/5/25 18:00,Ar,227.72,37.69,18.92,23.7,Closed,Fail,OP104,GMC01,Check system
GAS01273,PRT001,LOT104,8/5/25 18:05,O2,161.42,37.95,30.86,22.2,Open,Success,OP105,GMC03,Stable flow
GAS01274,PRT003,LOT118,8/5/25 18:10,CO2,194.51,36.09,60.91,26.92,Closed,Success,OP103,GMC05,Stable flow
GAS01275,PRT003,LOT116,8/5/25 18:15,Ar,270.6,33.11,17.84,29.2,Closed,Fail,OP107,GMC04,Check system
GAS01276,PRT002,LOT100,8/5/25 18:20,N2,270.79,30.95,48.02,28.38,Open,Fail,OP105,GMC04,Check system
GAS01277,PRT004,LOT107,8/5/25 18:25,O2,205.72,39.73,30.19,28.11,Closed,Success,OP109,GMC04,Stable flow
GAS01278,PRT009,LOT107,8/5/25 18:30,N2,211.12,32.9,39.75,20.02,Open,Success,OP109,GMC01,Stable flow
GAS01279,PRT004,LOT113,8/5/25 18:35,CO2,186,39.27,7.38,24.28,Open,Success,OP102,GMC04,Stable flow
GAS01280,PRT010,LOT106,8/5/25 18:40,O2,122.21,33.63,60.1,28.28,Open,Success,OP107,GMC04,Stable flow
GAS01281,PRT003,LOT103,8/5/25 18:45,Ar,131.21,35.88,15.22,24,Closed,Success,OP104,GMC02,Stable flow
GAS01282,PRT007,LOT119,8/5/25 18:50,Ar,205.61,31.37,23,25.65,Closed,Fail,OP108,GMC05,Check system
GAS01283,PRT002,LOT117,8/5/25 18:55,CO2,286.03,30.6,41.69,22.89,Open,Success,OP108,GMC05,Stable flow
GAS01284,PRT001,LOT111,8/5/25 19:00,N2,119.15,32.92,45.56,26.3,Open,Fail,OP105,GMC01,Check system
GAS01285,PRT002,LOT115,8/5/25 19:05,CO2,225.33,37.95,45.69,22.51,Closed,Fail,OP101,GMC03,Check system
GAS01286,PRT004,LOT103,8/5/25 19:10,CO2,287.53,37.75,71.71,29.02,Closed,Success,OP107,GMC02,Stable flow
GAS01287,PRT008,LOT108,8/5/25 19:15,Ar,64.65,34.25,28.88,28.1,Open,Success,OP106,GMC01,Stable flow
GAS01288,PRT002,LOT111,8/5/25 19:20,CO2,279.9,33.58,38.15,26.58,Closed,Fail,OP101,GMC02,Check system
GAS01289,PRT004,LOT107,8/5/25 19:25,O2,189.68,32.98,37.25,24.46,Open,Fail,OP104,GMC05,Check system
GAS01290,PRT007,LOT104,8/5/25 19:30,O2,131.5,38.1,72.97,20.14,Open,Fail,OP106,GMC02,Check system
GAS01291,PRT010,LOT103,8/5/25 19:35,N2,262.07,31.81,35.96,25.68,Open,Success,OP106,GMC02,Stable flow
GAS01292,PRT008,LOT109,8/5/25 19:40,N2,240.49,31.7,47.43,23.09,Closed,Fail,OP101,GMC04,Check system
GAS01293,PRT007,LOT115,8/5/25 19:45,N2,153.94,37.16,49.13,26.88,Closed,Success,OP110,GMC05,Stable flow
GAS01294,PRT006,LOT114,8/5/25 19:50,Ar,140.03,32.81,5.24,28.51,Closed,Fail,OP105,GMC01,Check system
GAS01295,PRT009,LOT100,8/5/25 19:55,Ar,73.43,30.28,31.44,23.09,Closed,Success,OP105,GMC01,Stable flow
GAS01296,PRT001,LOT111,8/5/25 20:00,Ar,291.24,39.54,21.46,23.48,Closed,Fail,OP103,GMC03,Check system
GAS01297,PRT010,LOT110,8/5/25 20:05,O2,259.41,33.44,67.2,24.62,Closed,Fail,OP102,GMC05,Check system
GAS01298,PRT005,LOT105,8/5/25 20:10,CO2,51.49,31.64,16.72,24.14,Open,Fail,OP101,GMC03,Check system
GAS01299,PRT003,LOT111,8/5/25 20:15,CO2,180.53,37.11,58.43,25.11,Open,Success,OP104,GMC04,Stable flow
GAS01300,PRT006,LOT109,8/5/25 20:20,Ar,257.53,37.22,37.99,20.52,Open,Success,OP105,GMC04,Stable flow
GAS01301,PRT001,LOT100,8/5/25 20:25,N2,74.38,30.77,70.01,22.39,Open,Success,OP108,GMC01,Stable flow
GAS01302,PRT010,LOT116,8/5/25 20:30,O2,218.35,32.71,38.92,22.32,Open,Fail,OP106,GMC03,Check system
GAS01303,PRT007,LOT116,8/5/25 20:35,CO2,224.47,39.21,32.38,22.75,Closed,Success,OP109,GMC05,Stable flow
GAS01304,PRT005,LOT101,8/5/25 20:40,O2,67.05,30.57,57.19,22.99,Closed,Success,OP108,GMC04,Stable flow
GAS01305,PRT009,LOT105,8/5/25 20:45,O2,281.05,38.8,7.8,25.23,Closed,Success,OP110,GMC01,Stable flow
GAS01306,PRT001,LOT100,8/5/25 20:50,Ar,278.55,36.29,65.68,24.06,Open,Fail,OP108,GMC03,Check system
GAS01307,PRT009,LOT104,8/5/25 20:55,CO2,199.66,30.17,29.53,21.98,Open,Success,OP109,GMC01,Stable flow
GAS01308,PRT004,LOT110,8/5/25 21:00,O2,190.46,39.66,46.91,27.96,Open,Success,OP103,GMC03,Stable flow
GAS01309,PRT003,LOT111,8/5/25 21:05,CO2,194.38,32.02,20.46,24.21,Open,Fail,OP108,GMC01,Check system
GAS01310,PRT009,LOT113,8/5/25 21:10,CO2,242.12,38.49,74.73,22.98,Closed,Fail,OP109,GMC05,Check system
GAS01311,PRT001,LOT114,8/5/25 21:15,CO2,89.77,30.46,18.39,23.73,Closed,Success,OP107,GMC04,Stable flow
GAS01312,PRT001,LOT100,8/5/25 21:20,N2,97.59,32.54,77.98,20.25,Open,Success,OP101,GMC04,Stable flow
GAS01313,PRT002,LOT102,8/5/25 21:25,O2,244.36,36.57,29.05,29.42,Open,Fail,OP109,GMC05,Check system
GAS01314,PRT008,LOT100,8/5/25 21:30,N2,219.6,31.42,69.84,28.08,Closed,Fail,OP106,GMC03,Check system
GAS01315,PRT007,LOT109,8/5/25 21:35,CO2,227.57,38.39,28.85,27.96,Open,Success,OP109,GMC01,Stable flow
GAS01316,PRT008,LOT101,8/5/25 21:40,Ar,281.37,38.92,14.54,24.47,Open,Success,OP106,GMC05,Stable flow
GAS01317,PRT001,LOT112,8/5/25 21:45,CO2,275.11,37.09,70.99,25.96,Closed,Fail,OP107,GMC05,Check system
GAS01318,PRT005,LOT112,8/5/25 21:50,CO2,69.6,35.26,65.69,20.4,Open,Fail,OP109,GMC05,Check system
GAS01319,PRT008,LOT119,8/5/25 21:55,O2,282.61,37.24,11.68,21.04,Open,Success,OP102,GMC01,Stable flow
GAS01320,PRT003,LOT105,8/5/25 22:00,Ar,69.85,34.72,19.24,20.56,Open,Fail,OP110,GMC04,Check system
GAS01321,PRT009,LOT108,8/5/25 22:05,N2,101.86,34.64,46.62,27.14,Open,Success,OP102,GMC03,Stable flow
GAS01322,PRT003,LOT107,8/5/25 22:10,O2,147.36,30.46,74.62,20.5,Open,Fail,OP106,GMC01,Check system
GAS01323,PRT005,LOT116,8/5/25 22:15,CO2,124.35,34.81,33.69,24.33,Open,Fail,OP110,GMC02,Check system
GAS01324,PRT008,LOT114,8/5/25 22:20,N2,178.52,32.19,32.86,26.49,Open,Success,OP105,GMC05,Stable flow
GAS01325,PRT007,LOT112,8/5/25 22:25,N2,101.43,38.55,61.4,28.84,Closed,Fail,OP105,GMC03,Check system
GAS01326,PRT001,LOT104,8/5/25 22:30,N2,239.55,36.35,33.05,20.15,Open,Fail,OP109,GMC01,Check system
GAS01327,PRT010,LOT111,8/5/25 22:35,N2,155.53,37.1,76.14,22.71,Closed,Fail,OP108,GMC02,Check system
GAS01328,PRT006,LOT107,8/5/25 22:40,Ar,238.77,32.74,53.21,29.03,Closed,Success,OP109,GMC03,Stable flow
GAS01329,PRT004,LOT110,8/5/25 22:45,Ar,143.39,37.87,75.68,27.38,Open,Success,OP102,GMC02,Stable flow
GAS01330,PRT001,LOT102,8/5/25 22:50,O2,92.74,39.91,56.89,27.56,Closed,Success,OP108,GMC04,Stable flow
GAS01331,PRT004,LOT104,8/5/25 22:55,N2,93.8,31.14,71.48,20.74,Closed,Success,OP102,GMC02,Stable flow
GAS01332,PRT008,LOT114,8/5/25 23:00,N2,101.46,33.78,79.15,27.23,Open,Fail,OP105,GMC02,Check system
GAS01333,PRT003,LOT100,8/5/25 23:05,Ar,252.72,32.02,42.16,24.46,Open,Fail,OP107,GMC02,Check system
GAS01334,PRT001,LOT111,8/5/25 23:10,CO2,256.52,38.8,15.21,29.84,Open,Fail,OP101,GMC03,Check system
GAS01335,PRT004,LOT103,8/5/25 23:15,O2,224.85,32.58,24.63,21.77,Open,Success,OP102,GMC05,Stable flow
GAS01336,PRT002,LOT118,8/5/25 23:20,CO2,51.75,38.98,69.71,21.42,Closed,Fail,OP103,GMC05,Check system
GAS01337,PRT006,LOT108,8/5/25 23:25,N2,118.82,32.57,46.51,23.69,Closed,Success,OP101,GMC05,Stable flow
GAS01338,PRT003,LOT111,8/5/25 23:30,N2,134.33,38.1,70.28,27.98,Closed,Fail,OP103,GMC01,Check system
GAS01339,PRT001,LOT102,8/5/25 23:35,Ar,248.67,37.86,8.38,24.43,Open,Success,OP102,GMC01,Stable flow
GAS01340,PRT001,LOT109,8/5/25 23:40,O2,79.09,31.02,15.64,26.91,Closed,Success,OP106,GMC05,Stable flow
GAS01341,PRT001,LOT106,8/5/25 23:45,N2,91.84,32.13,34.23,27.31,Open,Fail,OP109,GMC01,Check system
GAS01342,PRT004,LOT115,8/5/25 23:50,N2,64.89,39.3,68.51,29.69,Closed,Fail,OP102,GMC04,Check system
GAS01343,PRT004,LOT114,8/5/25 23:55,N2,220.61,35.95,77.84,23.34,Open,Success,OP101,GMC01,Stable flow
GAS01344,PRT006,LOT105,8/6/25 0:00,CO2,88.93,37.12,44.43,24.04,Open,Fail,OP108,GMC03,Check system
GAS01345,PRT001,LOT105,8/6/25 0:05,O2,61.96,34.85,15.59,27.96,Closed,Fail,OP102,GMC03,Check system
GAS01346,PRT003,LOT119,8/6/25 0:10,Ar,258.09,37.19,79.85,28.07,Closed,Fail,OP104,GMC05,Check system
GAS01347,PRT004,LOT111,8/6/25 0:15,CO2,260.64,32.39,63.44,28.18,Open,Success,OP103,GMC05,Stable flow
GAS01348,PRT009,LOT117,8/6/25 0:20,CO2,184.04,33.41,36.31,29.74,Open,Success,OP105,GMC04,Stable flow
GAS01349,PRT004,LOT109,8/6/25 0:25,N2,132.7,39.7,32.74,24.87,Closed,Success,OP109,GMC04,Stable flow
GAS01350,PRT006,LOT113,8/6/25 0:30,O2,130.34,38.45,34.16,27.1,Closed,Fail,OP110,GMC03,Check system
GAS01351,PRT009,LOT103,8/6/25 0:35,N2,277.43,37.66,73.06,24.41,Closed,Success,OP106,GMC03,Stable flow
GAS01352,PRT002,LOT103,8/6/25 0:40,Ar,92.45,36.97,6.11,23.18,Open,Fail,OP107,GMC03,Check system
GAS01353,PRT006,LOT108,8/6/25 0:45,Ar,259.5,39.29,17.12,21.09,Closed,Success,OP104,GMC04,Stable flow
GAS01354,PRT006,LOT118,8/6/25 0:50,N2,239.06,37.53,78.62,28.04,Open,Success,OP110,GMC03,Stable flow
GAS01355,PRT003,LOT102,8/6/25 0:55,CO2,207.65,38.54,16.57,26.67,Open,Fail,OP104,GMC04,Check system
GAS01356,PRT008,LOT109,8/6/25 1:00,Ar,58.13,34.75,46,21.07,Closed,Fail,OP101,GMC05,Check system
GAS01357,PRT010,LOT100,8/6/25 1:05,N2,199.93,32.08,7.88,24.84,Closed,Success,OP109,GMC03,Stable flow
GAS01358,PRT008,LOT114,8/6/25 1:10,O2,265.92,35.39,49.12,21.09,Open,Success,OP109,GMC02,Stable flow
GAS01359,PRT002,LOT113,8/6/25 1:15,CO2,72.21,34.14,47.29,28.53,Closed,Success,OP110,GMC01,Stable flow
GAS01360,PRT010,LOT118,8/6/25 1:20,N2,50.12,36.86,8.6,26.31,Closed,Success,OP109,GMC02,Stable flow
GAS01361,PRT006,LOT114,8/6/25 1:25,O2,185.55,39.68,78.12,26.12,Closed,Success,OP105,GMC01,Stable flow
GAS01362,PRT008,LOT106,8/6/25 1:30,Ar,160.08,37.43,7.16,29.72,Open,Fail,OP109,GMC01,Check system
GAS01363,PRT002,LOT106,8/6/25 1:35,CO2,214.71,34.85,24.14,27.33,Closed,Fail,OP103,GMC01,Check system
GAS01364,PRT010,LOT101,8/6/25 1:40,CO2,172.88,34.97,30.52,27.76,Closed,Success,OP109,GMC01,Stable flow
GAS01365,PRT003,LOT103,8/6/25 1:45,CO2,250.73,38.06,42.47,24.26,Closed,Success,OP104,GMC03,Stable flow
GAS01366,PRT002,LOT102,8/6/25 1:50,O2,267.56,37.26,75.84,26.35,Open,Success,OP108,GMC02,Stable flow
GAS01367,PRT006,LOT120,8/6/25 1:55,O2,123.01,33.79,35.47,25.8,Open,Fail,OP110,GMC02,Check system
GAS01368,PRT006,LOT116,8/6/25 2:00,N2,256.63,32.54,42.19,23.33,Closed,Fail,OP107,GMC04,Check system
GAS01369,PRT008,LOT118,8/6/25 2:05,CO2,167.41,35.87,31.03,29.02,Open,Success,OP104,GMC03,Stable flow
GAS01370,PRT001,LOT113,8/6/25 2:10,Ar,90.4,36.15,52.03,21.24,Open,Success,OP102,GMC01,Stable flow
GAS01371,PRT004,LOT111,8/6/25 2:15,Ar,207.36,35.48,25.89,26.87,Closed,Success,OP103,GMC02,Stable flow
GAS01372,PRT006,LOT105,8/6/25 2:20,CO2,266.32,32.8,75.99,27.33,Closed,Fail,OP105,GMC01,Check system
GAS01373,PRT005,LOT118,8/6/25 2:25,O2,226.82,38.82,23.41,26.86,Open,Fail,OP102,GMC05,Check system
GAS01374,PRT009,LOT117,8/6/25 2:30,Ar,208.66,38.33,61.88,27.64,Closed,Fail,OP107,GMC05,Check system
GAS01375,PRT002,LOT112,8/6/25 2:35,Ar,212.46,36.9,72.75,22.41,Open,Success,OP107,GMC01,Stable flow
GAS01376,PRT005,LOT108,8/6/25 2:40,N2,71.67,39.41,44.85,20.27,Open,Fail,OP103,GMC03,Check system
GAS01377,PRT007,LOT102,8/6/25 2:45,Ar,225.75,38.56,77.89,29.93,Open,Success,OP108,GMC02,Stable flow
GAS01378,PRT002,LOT110,8/6/25 2:50,Ar,287.86,37.55,28.51,23.66,Open,Fail,OP105,GMC05,Check system
GAS01379,PRT005,LOT103,8/6/25 2:55,N2,147.08,36.45,69.87,25.09,Closed,Success,OP110,GMC03,Stable flow
GAS01380,PRT004,LOT111,8/6/25 3:00,O2,193.54,35.58,27.87,27.08,Open,Success,OP109,GMC01,Stable flow
GAS01381,PRT002,LOT117,8/6/25 3:05,CO2,220.78,32.32,49.44,24.62,Open,Fail,OP101,GMC03,Check system
GAS01382,PRT009,LOT110,8/6/25 3:10,Ar,184.36,39.13,27.74,21.8,Closed,Fail,OP106,GMC04,Check system
GAS01383,PRT004,LOT114,8/6/25 3:15,N2,121.99,30.79,63.55,24.6,Open,Success,OP108,GMC01,Stable flow
GAS01384,PRT001,LOT109,8/6/25 3:20,O2,293.3,37.16,56.52,21.23,Closed,Fail,OP106,GMC03,Check system
GAS01385,PRT009,LOT102,8/6/25 3:25,Ar,62.94,39.43,40.6,24.67,Closed,Fail,OP103,GMC05,Check system
GAS01386,PRT004,LOT111,8/6/25 3:30,Ar,277.24,36.78,31.69,29.12,Open,Success,OP106,GMC03,Stable flow
GAS01387,PRT001,LOT106,8/6/25 3:35,CO2,248.99,31.61,24.16,24.96,Open,Success,OP109,GMC03,Stable flow
GAS01388,PRT005,LOT110,8/6/25 3:40,Ar,181.31,38.59,69.13,23.27,Open,Fail,OP108,GMC04,Check system
GAS01389,PRT009,LOT118,8/6/25 3:45,CO2,78.56,35.38,51.63,29.94,Closed,Fail,OP110,GMC02,Check system
GAS01390,PRT004,LOT106,8/6/25 3:50,Ar,131.15,34.56,42.34,24.88,Closed,Fail,OP102,GMC02,Check system
GAS01391,PRT003,LOT108,8/6/25 3:55,O2,142.61,32.59,47.29,23.11,Open,Fail,OP104,GMC04,Check system
GAS01392,PRT005,LOT106,8/6/25 4:00,O2,92.96,33.44,18.62,28.52,Open,Success,OP110,GMC03,Stable flow
GAS01393,PRT006,LOT109,8/6/25 4:05,N2,255.86,34.44,60.43,23.57,Closed,Fail,OP110,GMC05,Check system
GAS01394,PRT006,LOT117,8/6/25 4:10,O2,297.53,34.19,70.26,29.56,Open,Fail,OP106,GMC04,Check system
GAS01395,PRT009,LOT111,8/6/25 4:15,Ar,217.53,35.13,25.91,24.08,Closed,Success,OP105,GMC01,Stable flow
GAS01396,PRT009,LOT119,8/6/25 4:20,Ar,288.04,30.46,59.97,27.9,Closed,Success,OP101,GMC01,Stable flow
GAS01397,PRT009,LOT113,8/6/25 4:25,N2,71.08,38.65,62.63,24.31,Closed,Success,OP103,GMC01,Stable flow
GAS01398,PRT006,LOT107,8/6/25 4:30,N2,252.94,30.83,10.46,22.29,Closed,Success,OP103,GMC03,Stable flow
GAS01399,PRT007,LOT109,8/6/25 4:35,Ar,106.27,38.43,6,25.92,Open,Success,OP101,GMC04,Stable flow
GAS01400,PRT007,LOT102,8/6/25 4:40,N2,231.26,39.97,66.14,22.09,Open,Success,OP106,GMC05,Stable flow
GAS01401,PRT009,LOT114,8/6/25 4:45,O2,289.32,36.55,77.47,20.45,Open,Fail,OP109,GMC03,Check system
GAS01402,PRT004,LOT114,8/6/25 4:50,N2,200.96,36.88,66.75,23.4,Closed,Success,OP109,GMC05,Stable flow
